"","player","style","skill","footwork","results","time","x","y","recorder","unicode","file","match_year","match","match_winner","match_result","opponent","games","file_order","stroke","order","rally_id","time_sec"
"3603","Lin_Yun_Ju","forehand","push","step","continue","00:00:50:52",209000,166000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Liam_Pitchford",1,30,2,18703,4570,50.52
"3604","Liam_Pitchford","forehand","push","step","continue","00:00:51:16",220000,283000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",1,31,3,18704,4570,51.16
"3605","Lin_Yun_Ju","forehand","drive","step","continue","00:00:51:92",222000,155000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Liam_Pitchford",1,32,4,18705,4570,51.92
"3606","Liam_Pitchford","forehand","drive","cross","won","00:00:52:56",233000,346000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",1,33,5,18706,4570,52.56
"3607","Liam_Pitchford","forehand","serve","no move","continue","00:00:55:56",172000,336000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",1,34,1,18707,4571,55.56
"3608","Lin_Yun_Ju","forehand","drive","step","continue","00:00:56:36",129000,143000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Liam_Pitchford",1,35,2,18708,4571,56.36
"3609","Liam_Pitchford","backhand","drive","step","continue","00:00:56:68",228000,332000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",1,36,3,18709,4571,56.68
"3610","Lin_Yun_Ju","forehand","fastdrive","step","continue","00:00:57:00",183000,142000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Liam_Pitchford",1,37,4,18710,4571,57
"3611","Liam_Pitchford","backhand","block","step","won","00:00:57:44",150000,289000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",1,38,5,18711,4571,57.44
"3612","Lin_Yun_Ju","forehand","serve","no move","continue","00:01:02:16",137000,139000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Liam_Pitchford",1,39,1,18712,4572,62.16
"3613","Liam_Pitchford","backhand","drive","step","won","00:01:02:56",155000,327000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",1,40,2,18713,4572,62.56
"3614","Lin_Yun_Ju","forehand","serve","no move","continue","00:01:07:68",133000,132000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Liam_Pitchford",1,41,1,18714,4573,67.68
"3615","Liam_Pitchford","backhand","drive","step","continue","00:01:08:16",217000,343000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",1,42,2,18715,4573,68.16
"3616","Lin_Yun_Ju","forehand","drive","step","won","00:01:08:40",127000,138000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Liam_Pitchford",1,43,3,18716,4573,68.4
"3617","Liam_Pitchford","forehand","serve","no move","continue","00:01:12:20",231000,3e+05,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",1,44,1,18717,4574,72.2
"3618","Lin_Yun_Ju","backhand","side-spin drive","step","continue","00:01:12:68",131000,121000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Liam_Pitchford",1,45,2,18718,4574,72.68
"3619","Liam_Pitchford","backhand","drive","step","won","00:01:13:08",153000,332000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",1,46,3,18719,4574,73.08
"3620","Liam_Pitchford","forehand","serve","no move","continue","00:01:16:88",217000,271000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",1,47,1,18720,4575,76.88
"3621","Lin_Yun_Ju","backhand","side-spin drive","step","won","00:01:17:44",193000,130000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Liam_Pitchford",1,48,2,18721,4575,77.44
"3622","Lin_Yun_Ju","forehand","serve","no move","continue","00:01:21:96",180000,172000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Liam_Pitchford",1,49,1,18722,4576,81.96
"3623","Liam_Pitchford","backhand","filp","step","won","00:01:22:44",144000,321000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",1,50,2,18723,4576,82.44
"3624","Lin_Yun_Ju","forehand","serve","no move","continue","00:01:26:76",233000,175000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Liam_Pitchford",1,51,1,18724,4577,86.76
"3625","Liam_Pitchford","forehand","drive","step","won","00:01:27:44",166000,333000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",1,52,2,18725,4577,87.44
"3626","Liam_Pitchford","forehand","serve","no move","continue","00:01:31:80",164000,344000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",1,53,1,18726,4578,91.8
"3627","Lin_Yun_Ju","backhand","drive","step","continue","00:01:32:12",219000,129000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Liam_Pitchford",1,54,2,18727,4578,92.12
"3628","Liam_Pitchford","forehand","drive","step","won","00:01:32:64",145000,322000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",1,55,3,18728,4578,92.64
"3629","Lin_Yun_Ju","forehand","serve","no move","continue","00:01:36:64",179000,277000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Liam_Pitchford",2,1,1,18729,4579,96.64
"3630","Liam_Pitchford","backhand","side-spin drive","step","won","00:01:37:16",185000,139000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",2,2,2,18730,4579,97.16
"3631","Lin_Yun_Ju","forehand","serve","no move","continue","00:01:41:88",219000,288000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Liam_Pitchford",2,3,1,18731,4580,101.88
"3632","Liam_Pitchford","forehand","push","step","continue","00:01:42:52",166000,183000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",2,4,2,18732,4580,102.52
"3633","Lin_Yun_Ju","backhand","side-spin drive","step","continue","00:01:42:96",218000,321000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Liam_Pitchford",2,5,3,18733,4580,102.96
"3634","Liam_Pitchford","backhand","block","step","won","00:01:43:40",186000,135000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",2,6,4,18734,4580,103.4
"3635","Liam_Pitchford","forehand","serve","no move","continue","00:01:47:88",135000,156000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",2,7,1,18735,4581,107.88
"3636","Lin_Yun_Ju","backhand","side-spin drive","step","continue","00:01:48:40",194000,319000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Liam_Pitchford",2,8,2,18736,4581,108.4
"3637","Liam_Pitchford","backhand","block","step","won","00:01:48:76",123000,122000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",2,9,3,18737,4581,108.76
"3638","Liam_Pitchford","forehand","serve","no move","continue","00:01:53:72",219000,163000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",2,10,1,18738,4582,113.72
"3639","Lin_Yun_Ju","backhand","push","step","won","00:01:54:24",153000,280000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Liam_Pitchford",2,11,2,18739,4582,114.24
"3640","Lin_Yun_Ju","forehand","serve","no move","continue","00:01:58:80",228000,332000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Liam_Pitchford",2,12,1,18740,4583,118.8
"3641","Liam_Pitchford","backhand","drive","step","won","00:01:59:24",223000,147000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",2,13,2,18741,4583,119.24
"3642","Lin_Yun_Ju","forehand","serve","no move","continue","00:02:04:08",156000,292000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Liam_Pitchford",2,14,1,18742,4584,124.08
"3643","Liam_Pitchford","forehand","push","step","continue","00:02:04:68",229000,130000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",2,15,2,18743,4584,124.68
"3644","Lin_Yun_Ju","backhand","drive","step","continue","00:02:05:04",197000,326000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Liam_Pitchford",2,16,3,18744,4584,125.04
"3645","Liam_Pitchford","backhand","block","step","won","00:02:05:44",207000,126000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",2,17,4,18745,4584,125.44
"3646","Liam_Pitchford","forehand","serve","no move","continue","00:02:09:44",146000,172000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",2,18,1,18746,4585,129.44
"3647","Lin_Yun_Ju","backhand","side-spin drive","step","continue","00:02:09:96",149000,336000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Liam_Pitchford",2,19,2,18747,4585,129.96
"3648","Liam_Pitchford","forehand","drive","step","won","00:02:10:36",223000,127000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",2,20,3,18748,4585,130.36
"3649","Liam_Pitchford","forehand","serve","no move","continue","00:02:14:24",137000,182000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",2,21,1,18749,4586,134.24
"3650","Lin_Yun_Ju","forehand","push","step","continue","00:02:14:76",225000,336000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Liam_Pitchford",2,22,2,18750,4586,134.76
"3651","Liam_Pitchford","backhand","drive","step","continue","00:02:15:12",118000,128000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",2,23,3,18751,4586,135.12
"3652","Lin_Yun_Ju","forehand","drive","step","continue","00:02:15:56",231000,350000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Liam_Pitchford",2,24,4,18752,4586,135.56
"3653","Liam_Pitchford","backhand","block","step","continue","00:02:15:92",171000,135000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",2,25,5,18753,4586,135.92
"3654","Lin_Yun_Ju","forehand","drive","step","won","00:02:16:76",215000,342000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Liam_Pitchford",2,26,6,18754,4586,136.76
"3655","Lin_Yun_Ju","forehand","serve","no move","continue","00:02:20:84",134000,280000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Liam_Pitchford",2,27,1,18755,4587,140.84
"3656","Liam_Pitchford","forehand","drive","step","continue","00:02:21:56",137000,152000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",2,28,2,18756,4587,141.56
"3657","Lin_Yun_Ju","forehand","block","step","won","00:02:22:56",161000,349000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Liam_Pitchford",2,29,3,18757,4587,142.56
"3658","Lin_Yun_Ju","forehand","serve","no move","won","00:02:27:52",229000,268000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Liam_Pitchford",2,30,1,18758,4588,147.52
"3659","Liam_Pitchford","forehand","serve","no move","continue","00:02:30:84",229000,168000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",2,31,1,18759,4589,150.84
"3660","Lin_Yun_Ju","backhand","push","step","continue","00:02:31:32",193000,336000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Liam_Pitchford",2,32,2,18760,4589,151.32
"3661","Liam_Pitchford","forehand","drive","step","won","00:02:32:00",153000,129000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",2,33,3,18761,4589,152
"3662","Liam_Pitchford","forehand","serve","no move","continue","00:02:35:84",146000,158000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",2,34,1,18762,4590,155.84
"3663","Lin_Yun_Ju","backhand","push","step","continue","00:02:36:40",125000,287000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Liam_Pitchford",2,35,2,18763,4590,156.4
"3664","Liam_Pitchford","forehand","push","step","won","00:02:37:24",199000,138000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",2,36,3,18764,4590,157.24
"3665","Lin_Yun_Ju","forehand","serve","no move","continue","00:02:44:96",139000,295000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Liam_Pitchford",2,37,1,18765,4591,164.96
"3666","Liam_Pitchford","forehand","push","step","continue","00:02:45:56",126000,146000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",2,38,2,18766,4591,165.56
"3667","Lin_Yun_Ju","forehand","drive","step","won","00:02:46:04",221000,334000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Liam_Pitchford",2,39,3,18767,4591,166.04
"3668","Lin_Yun_Ju","forehand","serve","no move","continue","00:02:50:52",152000,290000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Liam_Pitchford",2,40,1,18768,4592,170.52
"3669","Liam_Pitchford","forehand","push","step","continue","00:02:51:04",123000,164000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",2,41,2,18769,4592,171.04
"3670","Lin_Yun_Ju","forehand","drive","step","continue","00:02:51:64",229000,344000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Liam_Pitchford",2,42,3,18770,4592,171.64
"3671","Liam_Pitchford","backhand","block","step","continue","00:02:52:04",190000,142000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",2,43,4,18771,4592,172.04
"3672","Lin_Yun_Ju","forehand","drive","step","won","00:02:52:32",222000,340000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Liam_Pitchford",2,44,5,18772,4592,172.32
"3673","Liam_Pitchford","forehand","serve","no move","continue","00:02:57:64",141000,164000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",2,45,1,18773,4593,177.64
"3674","Lin_Yun_Ju","backhand","side-spin drive","step","continue","00:02:58:12",222000,340000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Liam_Pitchford",2,46,2,18774,4593,178.12
"3675","Liam_Pitchford","backhand","drive","step","continue","00:02:58:36",198000,142000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",2,47,3,18775,4593,178.36
"3676","Lin_Yun_Ju","backhand","drive","step","continue","00:02:59:16",189000,358000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Liam_Pitchford",2,48,4,18776,4593,179.16
"3677","Liam_Pitchford","forehand","drive","step","continue","00:02:59:32",158000,137000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",2,49,5,18777,4593,179.32
"3678","Lin_Yun_Ju","forehand","drive","step","continue","00:02:59:76",137000,317000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Liam_Pitchford",2,50,6,18778,4593,179.76
"3679","Liam_Pitchford","forehand","drive","cross","won","00:03:00:48",220000,150000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",2,51,7,18779,4593,180.48
"3680","Liam_Pitchford","forehand","serve","no move","continue","00:03:03:88",131000,173000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",2,52,1,18780,4594,183.88
"3681","Lin_Yun_Ju","backhand","push","step","won","00:03:04:52",216000,325000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Liam_Pitchford",2,53,2,18781,4594,184.52
"3682","Lin_Yun_Ju","forehand","serve","no move","continue","00:03:09:48",235000,276000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Liam_Pitchford",2,54,1,18782,4595,189.48
"3683","Liam_Pitchford","backhand","push","step","continue","00:03:10:08",206000,142000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",2,55,2,18783,4595,190.08
"3684","Lin_Yun_Ju","backhand","drive","step","continue","00:03:10:52",124000,367000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Liam_Pitchford",2,56,3,18784,4595,190.52
"3685","Liam_Pitchford","forehand","block","cross","won","00:03:10:92",215000,130000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",2,57,4,18785,4595,190.92
"3686","Lin_Yun_Ju","forehand","serve","no move","continue","00:03:15:28",150000,284000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Liam_Pitchford",2,58,1,18786,4596,195.28
"3687","Liam_Pitchford","forehand","push","step","continue","00:03:15:92",129000,157000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",2,59,2,18787,4596,195.92
"3688","Lin_Yun_Ju","forehand","drive","step","won","00:03:16:36",217000,343000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Liam_Pitchford",2,60,3,18788,4596,196.36
"3689","Liam_Pitchford","forehand","serve","no move","continue","00:03:21:80",226000,145000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",2,61,1,18789,4597,201.8
"3690","Lin_Yun_Ju","backhand","drive","step","won","00:03:22:24",147000,317000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Liam_Pitchford",2,62,2,18790,4597,202.24
"3691","Liam_Pitchford","forehand","serve","no move","won","00:03:26:92",145000,171000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Liam_Pitchford","3-1","Lin_Yun_Ju",2,63,1,18791,4598,206.92
"3692","Liam_Pitchford","forehand","serve","no move","continue","00:03:29:96",143000,268000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Lin_Yun_ju","3-1","Lin_Yun_Ju",3,1,1,18792,4599,209.96
"3693","Lin_Yun_Ju","backhand","push","step","continue","00:03:30:72",209000,170000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Lin_Yun_ju","3-1","Liam_Pitchford",3,2,2,18793,4599,210.72
"3694","Liam_Pitchford","forehand","push","step","continue","00:03:31:16",214000,275000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Lin_Yun_ju","3-1","Lin_Yun_Ju",3,3,3,18794,4599,211.16
"3695","Lin_Yun_Ju","backhand","drive","step","won","00:03:31:72",233000,132000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Lin_Yun_ju","3-1","Liam_Pitchford",3,4,4,18795,4599,211.72
"3696","Liam_Pitchford","forehand","serve","no move","continue","00:03:34:72",230000,284000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Lin_Yun_ju","3-1","Lin_Yun_Ju",3,5,1,18796,4600,214.72
"3697","Lin_Yun_Ju","backhand","side-spin drive","step","won","00:03:35:44",111000,129000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Lin_Yun_ju","3-1","Liam_Pitchford",3,6,2,18797,4600,215.44
"3698","Lin_Yun_Ju","forehand","serve","no move","continue","00:03:39:92",189000,177000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Lin_Yun_ju","3-1","Liam_Pitchford",3,7,1,18798,4601,219.92
"3699","Liam_Pitchford","backhand","side-spin drive","step","continue","00:03:40:36",179000,346000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Lin_Yun_ju","3-1","Lin_Yun_Ju",3,8,2,18799,4601,220.36
"3700","Lin_Yun_Ju","forehand","drive","step","won","00:03:40:80",146000,139000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Lin_Yun_ju","3-1","Liam_Pitchford",3,9,3,18800,4601,220.8
"3701","Lin_Yun_Ju","forehand","serve","no move","continue","00:03:45:80",211000,171000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Lin_Yun_ju","3-1","Liam_Pitchford",3,10,1,18801,4602,225.8
"3702","Liam_Pitchford","forehand","push","step","continue","00:03:46:32",233000,318000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Lin_Yun_ju","3-1","Lin_Yun_Ju",3,11,2,18802,4602,226.32
"3703","Lin_Yun_Ju","forehand","drive","step","won","00:03:47:08",128000,103000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Lin_Yun_ju","3-1","Liam_Pitchford",3,12,3,18803,4602,227.08
"3704","Liam_Pitchford","forehand","serve","no move","continue","00:03:50:60",225000,308000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Lin_Yun_ju","3-1","Lin_Yun_Ju",3,13,1,18804,4603,230.6
"3705","Lin_Yun_Ju","forehand","drive","step","won","00:03:51:16",121000,125000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Lin_Yun_ju","3-1","Liam_Pitchford",3,14,2,18805,4603,231.16
"3706","Lin_Yun_Ju","forehand","serve","no move","continue","00:04:01:12",217000,175000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Lin_Yun_ju","3-1","Liam_Pitchford",3,15,1,18806,4604,241.12
"3707","Liam_Pitchford","forehand","push","step","continue","00:04:01:60",133000,339000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Lin_Yun_ju","3-1","Lin_Yun_Ju",3,16,2,18807,4604,241.6
"3708","Lin_Yun_Ju","backhand","drive","step","won","00:04:02:36",125000,109000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Lin_Yun_ju","3-1","Liam_Pitchford",3,17,3,18808,4604,242.36
"3709","Lin_Yun_Ju","forehand","serve","no move","continue","00:04:05:92",203000,167000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Lin_Yun_ju","3-1","Liam_Pitchford",3,18,1,18809,4605,245.92
"3710","Liam_Pitchford","forehand","push","step","continue","00:04:06:40",222000,3e+05,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Lin_Yun_ju","3-1","Lin_Yun_Ju",3,19,2,18810,4605,246.4
"3711","Lin_Yun_Ju","forehand","push","step","continue","00:04:07:08",159000,179000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Lin_Yun_ju","3-1","Liam_Pitchford",3,20,3,18811,4605,247.08
"3712","Liam_Pitchford","backhand","drive","step","continue","00:04:07:64",233000,318000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Lin_Yun_ju","3-1","Lin_Yun_Ju",3,21,4,18812,4605,247.64
"3713","Lin_Yun_Ju","forehand","drive","step","won","00:04:08:00",124000,141000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Lin_Yun_ju","3-1","Liam_Pitchford",3,22,5,18813,4605,248
"3714","Liam_Pitchford","forehand","serve","no move","continue","00:04:11:72",224000,270000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Lin_Yun_ju","3-1","Lin_Yun_Ju",3,23,1,18814,4606,251.72
"3715","Lin_Yun_Ju","backhand","push","step","continue","00:04:12:52",202000,161000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Lin_Yun_ju","3-1","Liam_Pitchford",3,24,2,18815,4606,252.52
"3716","Liam_Pitchford","forehand","push","step","won","00:04:13:20",230000,268000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Lin_Yun_ju","3-1","Lin_Yun_Ju",3,25,3,18816,4606,253.2
"3717","Liam_Pitchford","forehand","serve","no move","continue","00:04:17:07",218000,288000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Lin_Yun_ju","3-1","Lin_Yun_Ju",3,26,1,18817,4607,257.07
"3718","Lin_Yun_Ju","backhand","side-spin drive","step","continue","00:04:17:88",120000,143000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Lin_Yun_ju","3-1","Liam_Pitchford",3,27,2,18818,4607,257.88
"3719","Liam_Pitchford","backhand","block","step","won","00:04:18:16",145000,322000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Lin_Yun_ju","3-1","Lin_Yun_Ju",3,28,3,18819,4607,258.16
"3720","Lin_Yun_Ju","forehand","serve","no move","won","00:04:26:72",202000,175000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Lin_Yun_ju","3-1","Liam_Pitchford",3,29,1,18820,4608,266.72
"3721","Lin_Yun_Ju","forehand","serve","no move","continue","00:04:32:52",120000,116000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Lin_Yun_ju","3-1","Liam_Pitchford",3,30,1,18821,4609,272.52
"3722","Liam_Pitchford","backhand","drive","step","won","00:04:32:96",140000,337000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Lin_Yun_ju","3-1","Lin_Yun_Ju",3,31,2,18822,4609,272.96
"3723","Liam_Pitchford","forehand","serve","no move","continue","00:04:36:64",164000,332000,"昶騵",23,"112/",2023,"WTT Contender Muscat  MS R16","Lin_Yun_ju","3-1","Lin_Yun_Ju",3,32,1,18823,4610,276.64
